,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,
4016,maharashtra,2019,4,411028,1970393,1750661973,"insert into top_trans values (4016,'maharashtra',2019,4,411028,1970393,1750661972.7623);"
4017,maharashtra,2019,4,411046,1918669,1432422962,"insert into top_trans values (4017,'maharashtra',2019,4,411046,1918669,1432422961.67462);"
4018,maharashtra,2019,4,411038,1808324,1188240881,"insert into top_trans values (4018,'maharashtra',2019,4,411038,1808324,1188240881.38516);"
4019,maharashtra,2020,1,411004,43278566,64894935104,"insert into top_trans values (4019,'maharashtra',2020,1,411004,43278566,64894935103.9959);"
4020,maharashtra,2020,1,400070,10817537,21066837486,"insert into top_trans values (4020,'maharashtra',2020,1,400070,10817537,21066837485.6512);"
4021,maharashtra,2020,1,411057,5637564,3498481663,"insert into top_trans values (4021,'maharashtra',2020,1,411057,5637564,3498481662.55141);"
4022,maharashtra,2020,1,411014,3577288,2709270513,"insert into top_trans values (4022,'maharashtra',2020,1,411014,3577288,2709270512.58689);"
4023,maharashtra,2020,1,411033,3338361,2293643428,"insert into top_trans values (4023,'maharashtra',2020,1,411033,3338361,2293643428.21057);"
4024,maharashtra,2020,1,411041,2822563,1654901854,"insert into top_trans values (4024,'maharashtra',2020,1,411041,2822563,1654901853.76801);"
4025,maharashtra,2020,1,440012,2572365,5224820486,"insert into top_trans values (4025,'maharashtra',2020,1,440012,2572365,5224820485.5369);"
4026,maharashtra,2020,1,411046,2258157,1670905374,"insert into top_trans values (4026,'maharashtra',2020,1,411046,2258157,1670905373.9413);"
4027,maharashtra,2020,1,411028,2249726,1954542699,"insert into top_trans values (4027,'maharashtra',2020,1,411028,2249726,1954542698.84506);"
4028,maharashtra,2020,1,410501,2085583,2215056415,"insert into top_trans values (4028,'maharashtra',2020,1,410501,2085583,2215056414.55348);"
4029,maharashtra,2020,2,411004,27617700,58352702891,"insert into top_trans values (4029,'maharashtra',2020,2,411004,27617700,58352702890.562);"
4030,maharashtra,2020,2,400070,6133707,13985785943,"insert into top_trans values (4030,'maharashtra',2020,2,400070,6133707,13985785942.628);"
4031,maharashtra,2020,2,444510,1773268,4869612766,"insert into top_trans values (4031,'maharashtra',2020,2,444510,1773268,4869612765.54866);"
4032,maharashtra,2020,2,440012,1695433,4365896359,"insert into top_trans values (4032,'maharashtra',2020,2,440012,1695433,4365896358.66889);"
4033,maharashtra,2020,2,411057,1566812,1588831343,"insert into top_trans values (4033,'maharashtra',2020,2,411057,1566812,1588831343.36156);"
4034,maharashtra,2020,2,411033,1473583,1470500760,"insert into top_trans values (4034,'maharashtra',2020,2,411033,1473583,1470500760.12521);"
4035,maharashtra,2020,2,410501,1370197,1438917505,"insert into top_trans values (4035,'maharashtra',2020,2,410501,1370197,1438917505.31233);"
4036,maharashtra,2020,2,421302,1268368,1772795395,"insert into top_trans values (4036,'maharashtra',2020,2,421302,1268368,1772795394.73747);"
4037,maharashtra,2020,2,411014,1246164,1342419964,"insert into top_trans values (4037,'maharashtra',2020,2,411014,1246164,1342419964.18125);"
4038,maharashtra,2020,2,431003,1144503,1537431833,"insert into top_trans values (4038,'maharashtra',2020,2,431003,1144503,1537431832.65377);"
4039,maharashtra,2020,3,411004,49082232,94100767700,"insert into top_trans values (4039,'maharashtra',2020,3,411004,49082232,94100767700.4358);"
4040,maharashtra,2020,3,400070,9322422,19921445455,"insert into top_trans values (4040,'maharashtra',2020,3,400070,9322422,19921445454.6273);"
4041,maharashtra,2020,3,410501,2801571,3007329077,"insert into top_trans values (4041,'maharashtra',2020,3,410501,2801571,3007329077.40823);"
4042,maharashtra,2020,3,411033,2579266,2455050778,"insert into top_trans values (4042,'maharashtra',2020,3,411033,2579266,2455050777.86525);"
4043,maharashtra,2020,3,411057,2246332,1998570490,"insert into top_trans values (4043,'maharashtra',2020,3,411057,2246332,1998570489.52342);"
4044,maharashtra,2020,3,411014,2096814,2005776006,"insert into top_trans values (4044,'maharashtra',2020,3,411014,2096814,2005776005.64379);"
4045,maharashtra,2020,3,431001,1958007,3661800243,"insert into top_trans values (4045,'maharashtra',2020,3,431001,1958007,3661800243.27745);"
4046,maharashtra,2020,3,431003,1924441,2632272615,"insert into top_trans values (4046,'maharashtra',2020,3,431003,1924441,2632272615.05327);"
4047,maharashtra,2020,3,440012,1886074,4404411880,"insert into top_trans values (4047,'maharashtra',2020,3,440012,1886074,4404411879.50284);"
4048,maharashtra,2020,3,411041,1815596,1737159508,"insert into top_trans values (4048,'maharashtra',2020,3,411041,1815596,1737159508.20479);"
4049,maharashtra,2020,4,411004,48628369,83733590847,"insert into top_trans values (4049,'maharashtra',2020,4,411004,48628369,83733590846.6026);"
4050,maharashtra,2020,4,400070,10292942,19437071904,"insert into top_trans values (4050,'maharashtra',2020,4,400070,10292942,19437071904.3834);"
4051,maharashtra,2020,4,410501,5088128,4921388817,"insert into top_trans values (4051,'maharashtra',2020,4,410501,5088128,4921388816.82599);"
4052,maharashtra,2020,4,444510,4444889,10914140072,"insert into top_trans values (4052,'maharashtra',2020,4,444510,4444889,10914140072.2515);"
4053,maharashtra,2020,4,411033,4384385,3846739779,"insert into top_trans values (4053,'maharashtra',2020,4,411033,4384385,3846739778.82123);"
4054,maharashtra,2020,4,411014,4117739,3458693808,"insert into top_trans values (4054,'maharashtra',2020,4,411014,4117739,3458693807.95491);"
4055,maharashtra,2020,4,411057,3737410,3034627309,"insert into top_trans values (4055,'maharashtra',2020,4,411057,3737410,3034627308.59943);"
4056,maharashtra,2020,4,431003,3183797,4104217115,"insert into top_trans values (4056,'maharashtra',2020,4,431003,3183797,4104217114.67645);"
4057,maharashtra,2020,4,411041,3105570,2764392023,"insert into top_trans values (4057,'maharashtra',2020,4,411041,3105570,2764392022.95294);"
4058,maharashtra,2020,4,411046,3049281,3141625297,"insert into top_trans values (4058,'maharashtra',2020,4,411046,3049281,3141625296.98373);"
4059,maharashtra,2021,1,411004,99287169,1.42692E+11,"insert into top_trans values (4059,'maharashtra',2021,1,411004,99287169,142692099313.189);"
4060,maharashtra,2021,1,400070,25090098,39416189451,"insert into top_trans values (4060,'maharashtra',2021,1,400070,25090098,39416189451.4667);"
4061,maharashtra,2021,1,444510,14752939,29459240171,"insert into top_trans values (4061,'maharashtra',2021,1,444510,14752939,29459240170.9088);"
4062,maharashtra,2021,1,410501,5597174,5283710135,"insert into top_trans values (4062,'maharashtra',2021,1,410501,5597174,5283710135.05942);"
4063,maharashtra,2021,1,411033,5167231,4454661004,"insert into top_trans values (4063,'maharashtra',2021,1,411033,5167231,4454661003.70494);"
4064,maharashtra,2021,1,411014,5011718,4006389874,"insert into top_trans values (4064,'maharashtra',2021,1,411014,5011718,4006389874.36382);"
4065,maharashtra,2021,1,411057,4560933,3672139834,"insert into top_trans values (4065,'maharashtra',2021,1,411057,4560933,3672139833.67566);"
4066,maharashtra,2021,1,411041,3970507,3298137066,"insert into top_trans values (4066,'maharashtra',2021,1,411041,3970507,3298137065.52696);"
4067,maharashtra,2021,1,440012,3927031,7099760065,"insert into top_trans values (4067,'maharashtra',2021,1,440012,3927031,7099760065.06655);"
4068,maharashtra,2021,1,411046,3668053,3582816059,"insert into top_trans values (4068,'maharashtra',2021,1,411046,3668053,3582816058.73756);"
4069,maharashtra,2021,2,411004,120795663,1.86134E+11,"insert into top_trans values (4069,'maharashtra',2021,2,411004,120795663,186134320440.936);"
4070,maharashtra,2021,2,400070,27988960,44355645216,"insert into top_trans values (4070,'maharashtra',2021,2,400070,27988960,44355645215.5511);"
4071,maharashtra,2021,2,444510,25401557,51689666318,"insert into top_trans values (4071,'maharashtra',2021,2,444510,25401557,51689666317.8888);"
4072,maharashtra,2021,2,410501,5820240,5718928169,"insert into top_trans values (4072,'maharashtra',2021,2,410501,5820240,5718928168.93941);"
4073,maharashtra,2021,2,440012,4911423,9162320984,"insert into top_trans values (4073,'maharashtra',2021,2,440012,4911423,9162320983.83817);"
4074,maharashtra,2021,2,411033,4333078,4447067831,"insert into top_trans values (4074,'maharashtra',2021,2,411033,4333078,4447067830.75431);"
4075,maharashtra,2021,2,431001,4313072,7018036781,"insert into top_trans values (4075,'maharashtra',2021,2,431001,4313072,7018036781.23728);"
4076,maharashtra,2021,2,411014,3826381,3573102471,"insert into top_trans values (4076,'maharashtra',2021,2,411014,3826381,3573102470.84042);"
4077,maharashtra,2021,2,412105,3522643,4155458264,"insert into top_trans values (4077,'maharashtra',2021,2,412105,3522643,4155458263.94323);"
4078,maharashtra,2021,2,411057,3471054,3320265999,"insert into top_trans values (4078,'maharashtra',2021,2,411057,3471054,3320265998.53467);"
4079,maharashtra,2021,3,411004,155523883,2.17401E+11,"insert into top_trans values (4079,'maharashtra',2021,3,411004,155523883,217400690972.077);"
4080,maharashtra,2021,3,444510,45378525,84950919432,"insert into top_trans values (4080,'maharashtra',2021,3,444510,45378525,84950919432.0436);"
4081,maharashtra,2021,3,400070,35253876,52493227093,"insert into top_trans values (4081,'maharashtra',2021,3,400070,35253876,52493227092.606);"
4082,maharashtra,2021,3,410501,8483378,7512931034,"insert into top_trans values (4082,'maharashtra',2021,3,410501,8483378,7512931034.07368);"
4083,maharashtra,2021,3,431001,6658569,9795663071,"insert into top_trans values (4083,'maharashtra',2021,3,431001,6658569,9795663070.65768);"
4084,maharashtra,2021,3,411033,6391773,5955974411,"insert into top_trans values (4084,'maharashtra',2021,3,411033,6391773,5955974410.85086);"
4085,maharashtra,2021,3,411014,6153220,5254893792,"insert into top_trans values (4085,'maharashtra',2021,3,411014,6153220,5254893792.2496);"
4086,maharashtra,2021,3,411057,5518690,4869776611,"insert into top_trans values (4086,'maharashtra',2021,3,411057,5518690,4869776610.60943);"
4087,maharashtra,2021,3,440012,5494787,9251767920,"insert into top_trans values (4087,'maharashtra',2021,3,440012,5494787,9251767919.82266);"
4088,maharashtra,2021,3,412105,5234434,5620948988,"insert into top_trans values (4088,'maharashtra',2021,3,412105,5234434,5620948987.57558);"
4089,maharashtra,2021,4,411004,185423020,2.59406E+11,"insert into top_trans values (4089,'maharashtra',2021,4,411004,185423020,259406175394.858);"
4090,maharashtra,2021,4,444510,55162139,1.03213E+11,"insert into top_trans values (4090,'maharashtra',2021,4,444510,55162139,103212697006.962);"
4091,maharashtra,2021,4,400070,50340367,73187916009,"insert into top_trans values (4091,'maharashtra',2021,4,400070,50340367,73187916008.7582);"
4092,maharashtra,2021,4,410501,10198767,9264010975,"insert into top_trans values (4092,'maharashtra',2021,4,410501,10198767,9264010974.61831);"
4093,maharashtra,2021,4,431001,8557377,12404503528,"insert into top_trans values (4093,'maharashtra',2021,4,431001,8557377,12404503527.7168);"
4094,maharashtra,2021,4,411014,7890419,6868558294,"insert into top_trans values (4094,'maharashtra',2021,4,411014,7890419,6868558294.36281);"
4095,maharashtra,2021,4,411033,7862205,7410840169,"insert into top_trans values (4095,'maharashtra',2021,4,411033,7862205,7410840168.55981);"
4096,maharashtra,2021,4,411057,7136353,6247408884,"insert into top_trans values (4096,'maharashtra',2021,4,411057,7136353,6247408883.82151);"
4097,maharashtra,2021,4,431003,6407291,8067351257,"insert into top_trans values (4097,'maharashtra',2021,4,431003,6407291,8067351256.97801);"
4098,maharashtra,2021,4,412105,6367461,6993658659,"insert into top_trans values (4098,'maharashtra',2021,4,412105,6367461,6993658658.8294);"
4099,maharashtra,2022,1,411004,209101358,2.85006E+11,"insert into top_trans values (4099,'maharashtra',2022,1,411004,209101358,285005833904.631);"
4100,maharashtra,2022,1,444510,69862188,1.29741E+11,"insert into top_trans values (4100,'maharashtra',2022,1,444510,69862188,129741278088.807);"
4101,maharashtra,2022,1,400070,56011211,80794740860,"insert into top_trans values (4101,'maharashtra',2022,1,400070,56011211,80794740859.5178);"
4102,maharashtra,2022,1,410501,11640038,10636624235,"insert into top_trans values (4102,'maharashtra',2022,1,410501,11640038,10636624234.6374);"
4103,maharashtra,2022,1,431001,9825891,13805827491,"insert into top_trans values (4103,'maharashtra',2022,1,431001,9825891,13805827491.422);"
4104,maharashtra,2022,1,411033,9348861,8590526583,"insert into top_trans values (4104,'maharashtra',2022,1,411033,9348861,8590526583.13742);"
4105,maharashtra,2022,1,411014,9059263,7848200048,"insert into top_trans values (4105,'maharashtra',2022,1,411014,9059263,7848200047.69926);"
4106,maharashtra,2022,1,411057,8561602,7472972779,"insert into top_trans values (4106,'maharashtra',2022,1,411057,8561602,7472972778.6781);"
4107,maharashtra,2022,1,412105,7459104,8159684878,"insert into top_trans values (4107,'maharashtra',2022,1,412105,7459104,8159684878.29465);"
4108,maharashtra,2022,1,421302,7450111,11482329395,"insert into top_trans values (4108,'maharashtra',2022,1,421302,7450111,11482329394.5251);"
4109,maharashtra,2022,2,411004,262731186,3.56437E+11,"insert into top_trans values (4109,'maharashtra',2022,2,411004,262731186,356436998068.039);"
4110,maharashtra,2022,2,444510,93575752,1.68031E+11,"insert into top_trans values (4110,'maharashtra',2022,2,444510,93575752,168031360482.062);"
4111,maharashtra,2022,2,400070,67786894,95416331929,"insert into top_trans values (4111,'maharashtra',2022,2,400070,67786894,95416331928.656);"
4112,maharashtra,2022,2,410501,13236910,11874309799,"insert into top_trans values (4112,'maharashtra',2022,2,410501,13236910,11874309798.7589);"
4113,maharashtra,2022,2,411014,11697920,10026764353,"insert into top_trans values (4113,'maharashtra',2022,2,411014,11697920,10026764352.9699);"
4114,maharashtra,2022,2,411057,11622532,9909192949,"insert into top_trans values (4114,'maharashtra',2022,2,411057,11622532,9909192948.65367);"
4115,maharashtra,2022,2,431001,11357036,15940998115,"insert into top_trans values (4115,'maharashtra',2022,2,431001,11357036,15940998114.9964);"
4116,maharashtra,2022,2,411033,11248321,10137475801,"insert into top_trans values (4116,'maharashtra',2022,2,411033,11248321,10137475801.0674);"
4117,maharashtra,2022,2,411041,8733671,7423109581,"insert into top_trans values (4117,'maharashtra',2022,2,411041,8733671,7423109581.11152);"
4118,maharashtra,2022,2,412105,8602663,9347399711,"insert into top_trans values (4118,'maharashtra',2022,2,412105,8602663,9347399710.59397);"
4119,maharashtra,2022,3,411033,217102802,2.4161E+11,"insert into top_trans values (4119,'maharashtra',2022,3,411033,217102802,241609848561.369);"
4120,maharashtra,2022,3,400070,137051260,1.70363E+11,"insert into top_trans values (4120,'maharashtra',2022,3,400070,137051260,170363147506.685);"
4121,maharashtra,2022,3,400008,49814056,65788617892,"insert into top_trans values (4121,'maharashtra',2022,3,400008,49814056,65788617891.7634);"
4122,maharashtra,2022,3,411004,35565559,46889682733,"insert into top_trans values (4122,'maharashtra',2022,3,411004,35565559,46889682733.1916);"
4123,maharashtra,2022,3,440015,28518450,39580070889,"insert into top_trans values (4123,'maharashtra',2022,3,440015,28518450,39580070888.6886);"
4124,maharashtra,2022,3,422001,16584775,22892863076,"insert into top_trans values (4124,'maharashtra',2022,3,422001,16584775,22892863075.6676);"
4125,maharashtra,2022,3,410501,13708087,12394610913,"insert into top_trans values (4125,'maharashtra',2022,3,410501,13708087,12394610913.0962);"
4126,maharashtra,2022,3,411057,13233019,11257700083,"insert into top_trans values (4126,'maharashtra',2022,3,411057,13233019,11257700083.4313);"
4127,maharashtra,2022,3,444510,12876808,23786716615,"insert into top_trans values (4127,'maharashtra',2022,3,444510,12876808,23786716614.6529);"
4128,maharashtra,2022,3,411014,12461317,10734695463,"insert into top_trans values (4128,'maharashtra',2022,3,411014,12461317,10734695463.2045);"
